height_cm,weight_kg,label,cluster
171.5,65.5,1,0
173.0,95.5,-1,1
162.2,68.0,1,0
177.1,94.3,-1,1
190.8,72.9,1,1
159.9,80.8,-1,0
166.6,86.4,-1,1
172.3,43.1,1,0
177.9,83.9,1,1
164.4,73.5,-1,0
145.0,51.9,1,0
183.6,112.3,-1,1
177.6,55.8,1,0
152.6,48.4,1,0
163.9,53.5,1,0
185.7,107.5,-1,1
184.5,64.1,1,1
179.4,46.7,1,0
168.2,78.1,-1,0
170.8,66.1,1,0
168.7,84.6,-1,1
181.3,103.1,-1,1
161.2,64.3,1,0
161.9,42.9,1,0
180.1,62.6,1,1
169.6,50.3,1,0
183.8,76.6,1,1
163.3,56.1,1,0
169.5,68.7,1,0
160.8,67.3,1,0
170.1,105.3,-1,1
155.2,72.2,-1,0
165.1,69.3,1,0
155.6,38.8,1,0
176.9,74.1,1,1
177.2,95.1,-1,1
152.7,60.3,1,0
183.3,62.9,1,1
195.0,80.7,1,1
170.5,69.6,1,0
163.6,60.4,1,0
198.2,83.7,1,1
156.8,39.3,1,0
170.2,59.1,1,0
171.8,78.2,1,1
183.5,101.8,-1,1
173.6,76.7,1,1
165.0,85.4,-1,1
160.5,67.0,1,0
166.6,58.9,-1,0
159.9,60.5,1,0
170.5,85.7,-1,1
164.4,63.2,1,0
155.1,47.2,-1,0
182.6,53.3,1,1
165.0,57.6,1,0
157.3,56.0,1,0
168.3,56.7,1,0
170.7,60.2,1,0
152.5,76.4,-1,0
173.3,90.4,-1,1
159.5,100.9,-1,1
187.1,56.0,1,1
175.2,82.5,1,1
166.0,61.7,1,0
162.5,62.4,1,0
169.0,107.3,-1,1
176.1,49.6,1,0
169.7,62.1,1,0
167.8,53.5,1,0
170.6,62.8,1,0
164.0,47.0,1,0
166.6,90.8,-1,1
149.1,70.0,-1,0
179.7,96.9,-1,1
173.0,55.3,1,0
162.3,74.2,-1,0
189.0,107.8,-1,1
170.9,84.2,-1,1
159.6,66.8,1,0
178.6,106.7,-1,1
174.0,67.3,1,0
173.9,77.1,1,1
165.7,79.0,-1,0
174.5,81.9,1,1
167.4,83.7,-1,1
175.6,91.5,-1,1
151.0,64.1,1,0
165.7,62.6,1,0
187.2,73.0,1,1
162.3,68.0,1,0
164.0,95.6,-1,1
165.5,72.2,1,0
157.9,67.5,-1,0
147.9,59.5,-1,0
167.7,104.6,-1,1
171.4,66.6,1,0
169.5,82.2,-1,1
168.6,58.8,1,0
170.4,53.1,1,0
180.2,85.9,1,1
168.1,86.4,-1,1
164.3,73.7,-1,0
167.2,48.9,1,0
175.8,86.2,-1,1
184.1,54.2,1,1
163.7,80.5,-1,0
171.0,87.0,-1,1
173.4,72.5,1,1
160.1,79.1,-1,0
170.2,67.8,1,0
155.3,66.1,-1,0
152.3,38.0,1,0
173.7,70.8,1,1
166.2,80.2,-1,0
172.0,54.8,1,0
169.8,81.9,-1,1
160.2,41.1,1,0
169.5,47.0,1,0
157.7,57.5,1,0
183.9,82.6,1,1
156.4,52.8,1,0
168.0,60.4,1,0
159.6,84.4,-1,0
175.7,94.6,-1,1
166.7,58.2,-1,0
164.8,61.5,-1,0
178.5,79.0,1,1
170.3,111.1,-1,1
175.2,72.4,1,1
160.2,92.2,-1,0
156.0,67.8,-1,0
171.1,75.7,1,1
166.8,54.6,1,0
176.3,92.2,-1,1
169.2,62.4,1,0
172.1,71.6,1,0
153.8,68.5,-1,0
188.9,84.0,1,1
168.4,59.9,1,0
177.0,72.5,1,1
161.6,54.6,1,0
173.1,78.5,1,1
157.0,62.1,-1,0
174.5,46.8,1,0
166.4,57.0,1,0
170.3,61.8,1,0
177.0,76.0,1,1
157.7,71.1,-1,0
163.2,55.3,-1,0
174.6,125.6,-1,1
191.0,121.5,-1,1
168.6,90.4,-1,1
175.9,62.8,1,0
168.9,45.7,1,0
189.4,87.8,1,1
152.5,65.7,-1,0
170.9,70.2,1,0
153.7,55.1,1,0
145.0,36.8,1,0
173.0,62.7,1,0
171.4,73.6,1,1
167.2,65.7,1,0
168.9,58.5,1,0
200.0,74.8,1,1
167.4,102.1,-1,1
175.1,94.3,-1,1
163.5,78.2,-1,0
173.0,84.2,-1,1
167.6,47.7,1,0
165.9,81.0,-1,0
188.2,117.2,-1,1
181.8,107.3,-1,1
171.4,84.4,-1,1
147.0,54.0,1,0
166.4,69.2,1,0
197.0,103.3,1,1
167.7,40.8,-1,0
181.0,94.5,-1,1
184.4,70.0,1,1
172.2,117.9,-1,1
161.6,60.6,1,0
145.6,58.7,1,0
176.8,85.6,-1,1
161.9,54.6,1,0
171.8,77.4,1,1
157.5,67.1,-1,0
167.3,87.2,-1,1
170.3,89.4,-1,1
172.7,77.9,1,1
158.9,50.7,1,0
182.0,67.1,1,1
164.0,98.1,1,1
153.3,59.9,1,0
168.9,106.9,1,1
170.3,58.3,1,0
171.6,116.8,-1,1
183.6,65.2,1,1
167.6,62.9,1,0
168.8,78.8,-1,1
159.0,78.3,-1,0
178.2,87.5,-1,1
171.8,47.2,1,0
165.8,63.4,1,0
151.0,41.3,1,0
184.4,56.9,1,1
157.7,65.7,1,0
164.1,43.1,1,0
173.6,97.9,-1,1
158.0,77.3,-1,0
155.1,83.5,-1,0
148.8,41.2,1,0
177.2,60.3,1,0
164.5,88.8,-1,1
199.3,120.2,-1,1
160.1,84.8,-1,0
160.8,78.7,1,0
164.3,71.1,1,0
172.4,66.1,-1,0
165.3,84.5,-1,0
176.1,69.3,1,1
160.2,65.8,1,0
156.2,59.1,-1,0
152.0,61.5,1,0
147.8,70.9,-1,0
164.8,62.2,1,0
167.0,61.3,1,0
163.7,69.3,1,0
182.4,64.7,1,1
182.3,96.3,-1,1
166.7,75.5,-1,0
152.1,60.8,1,0
164.3,68.8,1,0
164.0,47.5,1,0
163.4,89.2,-1,1
163.0,54.2,-1,0
163.5,60.8,1,0
166.1,83.3,-1,1
163.6,72.8,-1,0
172.1,105.1,-1,1
173.6,57.9,1,0
160.9,50.2,1,0
182.7,59.5,1,1
160.2,62.4,-1,0
153.8,51.8,-1,0
173.8,58.4,1,0
161.8,64.4,-1,0
173.2,56.4,1,0
146.0,76.2,-1,0
183.9,75.5,1,1
176.7,67.4,1,1
155.0,42.0,1,0
155.2,42.2,1,0
186.7,69.6,1,1
162.6,65.2,1,0
161.7,72.7,-1,0
147.3,38.0,1,0
166.5,72.7,1,0
167.7,80.9,-1,1
177.2,95.9,1,1
156.0,76.0,-1,0
154.8,39.6,1,0
174.5,86.0,-1,1
180.1,115.4,-1,1
154.3,75.9,-1,0
180.8,123.8,-1,1
170.4,72.4,1,0
180.9,75.1,1,1
169.3,45.9,1,0
145.0,40.0,1,0
168.5,62.0,1,0
180.6,79.7,1,1
161.1,56.4,1,0
166.1,74.6,-1,0
168.2,74.1,1,0
145.0,53.1,1,0
186.7,103.6,-1,1
161.0,61.4,1,0
175.1,92.2,-1,1
169.1,50.9,1,0
182.6,82.3,1,1
174.1,81.5,1,1
167.7,45.0,1,0
161.1,60.9,1,0
178.0,97.5,1,1
151.3,47.9,1,0
176.5,49.8,1,0
159.0,49.7,1,0
182.5,51.4,1,0
171.6,86.8,-1,1
176.4,80.0,-1,1
170.8,51.1,-1,0
152.5,40.7,1,0
161.4,57.7,1,0
176.7,78.7,1,1
171.7,66.2,1,0
181.8,89.6,-1,1
174.0,76.9,1,1
160.3,72.5,-1,0
162.0,47.3,1,0
171.0,72.7,1,0
146.9,67.8,-1,0
186.7,73.1,1,1
174.4,56.6,1,0
182.3,68.3,1,1
154.2,52.1,1,0
182.4,90.6,-1,1
192.3,74.0,1,1
156.8,39.3,1,0
177.7,101.4,-1,1
170.0,81.0,-1,1
154.6,61.9,1,0
174.9,70.2,1,1
178.3,78.1,1,1
164.0,50.3,1,0
181.7,57.8,1,1
153.3,78.2,-1,0
155.1,60.4,1,0
171.4,51.4,1,0
170.3,59.0,1,0
162.8,71.1,1,0
178.1,89.5,-1,1
175.3,63.0,1,0
178.6,63.9,1,1
168.8,65.7,1,0
176.0,49.6,1,0
165.5,60.7,1,0
190.5,80.6,1,1
161.9,89.5,-1,0
191.1,81.4,1,1
170.3,76.9,1,1
156.2,88.1,-1,0
183.7,67.8,1,1
171.3,66.7,1,0
178.5,69.4,1,1
182.2,53.1,1,0
173.4,70.4,1,1
164.1,86.1,-1,0
179.8,102.0,-1,1
170.0,92.8,-1,1
176.9,71.0,1,1
148.5,40.2,1,0
174.5,117.3,-1,1
163.6,66.4,1,0
186.5,50.5,1,1
176.2,125.4,-1,1
172.4,68.2,1,0
174.9,53.5,1,0
160.0,90.2,-1,0
186.2,50.3,1,1
189.9,91.0,1,1
173.9,90.9,-1,1
185.9,100.5,-1,1
164.3,88.6,1,1
162.0,85.6,-1,0
170.4,109.3,-1,1
174.3,74.3,1,1
166.1,66.2,1,0
175.4,70.5,1,1
173.1,95.1,-1,1
160.0,58.0,1,0
175.2,87.7,-1,1
178.6,58.5,1,0
171.7,54.4,1,0
181.5,100.9,-1,1
157.8,68.8,-1,0
174.7,48.8,1,0
158.3,46.0,1,0
158.9,40.4,1,0
163.7,60.9,1,0
160.6,60.2,1,0
164.5,60.0,1,0
167.9,90.8,-1,1
178.4,87.4,1,1
166.8,110.7,-1,1
154.1,67.0,-1,0
181.4,93.2,-1,1
161.6,73.5,-1,0
169.4,67.1,-1,0
174.5,68.8,1,1
172.0,65.3,1,0
180.9,73.2,1,1
174.8,74.7,1,1
161.4,71.1,-1,0
191.8,98.6,1,1
171.9,69.2,1,0
168.5,58.4,1,0
179.6,89.9,-1,1
172.5,57.8,1,0
174.0,67.9,1,0
194.9,82.9,1,1
167.2,110.6,-1,1
166.8,48.3,1,0
171.2,63.7,1,0
180.7,70.8,1,1
154.9,57.1,1,0
150.3,73.5,-1,0
164.1,63.2,1,0
153.7,43.8,1,0
165.8,96.4,-1,1
175.0,86.0,-1,1
161.1,71.4,-1,0
155.7,66.5,-1,0
170.7,46.9,1,0
178.6,79.6,1,1
153.1,70.1,-1,0
178.2,72.0,1,1
178.2,90.0,-1,1
179.5,91.1,-1,1
182.2,53.9,1,1
192.0,69.3,1,1
166.4,48.5,1,0
171.1,81.6,-1,1
165.8,104.0,-1,1
170.0,60.3,1,0
185.3,87.0,1,1
156.5,76.2,-1,0
161.4,73.2,-1,0
183.8,64.7,1,1
180.2,115.8,-1,1
166.4,76.6,-1,0
178.5,80.0,1,1
173.4,77.0,1,1
185.0,102.8,-1,1
170.7,57.8,-1,0
180.3,116.7,-1,1
196.4,131.4,-1,1
176.0,77.6,1,1
170.5,73.7,1,0
177.2,67.3,1,1
166.3,58.6,1,0
193.9,68.4,-1,1
171.8,74.6,1,1
167.3,71.0,1,0
161.6,45.7,1,0
181.0,100.3,-1,1
178.7,58.3,1,0
165.0,78.9,-1,0
175.8,96.8,-1,1
154.9,75.2,-1,0
171.8,93.3,-1,1
174.5,106.4,-1,1
187.1,104.6,-1,1
162.3,68.5,1,0
157.2,54.8,1,0
161.0,66.9,1,0
156.6,85.3,-1,0
183.4,85.1,1,1
185.5,91.1,-1,1
173.2,101.6,-1,1
182.2,78.4,1,1
171.3,63.8,-1,0
169.0,95.2,-1,1
166.7,55.7,-1,0
166.9,76.4,-1,0
154.5,59.4,-1,0
172.6,80.2,1,1
169.6,41.7,1,0
177.5,93.5,-1,1
170.9,72.0,1,0
168.4,77.1,-1,0
161.3,68.9,1,0
170.7,78.4,1,1
177.4,71.2,1,1
158.6,60.8,1,0
170.9,67.7,1,0
172.3,77.3,1,1
162.8,55.6,1,0
164.1,86.6,-1,0
172.3,72.8,1,1
158.7,48.1,-1,0
173.5,81.5,-1,1
161.0,90.2,1,0
180.6,63.6,1,1
193.4,90.7,1,1
161.4,85.7,-1,0
175.3,87.4,-1,1
162.7,76.1,-1,0
180.4,82.0,1,1
157.3,35.9,-1,0
174.8,85.7,-1,1
161.3,70.8,-1,0
167.9,89.6,-1,1
159.7,56.1,1,0
178.2,106.7,-1,1
161.6,56.5,1,0
175.5,72.7,1,1
166.6,57.4,1,0
168.9,93.5,-1,1
171.5,54.2,1,0
162.4,75.9,-1,0
172.1,64.1,1,0
185.3,79.8,1,1
162.2,42.1,1,0
181.7,93.2,-1,1
185.0,87.6,1,1
161.8,70.3,1,0
155.4,57.8,1,0
173.0,88.8,-1,1
164.5,71.0,1,0
188.7,99.5,-1,1
170.3,81.8,-1,1
162.0,68.7,1,0
158.5,45.5,1,0
180.9,78.1,-1,1
164.3,55.0,-1,0
170.4,97.5,-1,1
179.6,95.7,-1,1
165.2,72.9,1,0
169.5,62.2,1,0
169.8,58.4,1,0
176.8,80.5,1,1
175.9,111.6,-1,1
167.8,74.7,1,0
170.6,89.4,-1,1
166.3,73.7,1,0
155.2,64.8,1,0
172.6,70.4,1,0
188.9,85.0,-1,1
161.2,55.9,1,0
162.3,70.6,1,0
161.3,65.1,1,0
177.2,85.3,-1,1
174.5,53.5,1,0
168.4,82.9,-1,1
160.8,71.2,-1,0
170.9,71.1,1,0
154.4,65.1,-1,0
171.4,69.3,1,0
178.7,148.5,-1,1
157.5,69.0,-1,0
154.7,64.9,1,0
185.8,101.7,-1,1
163.9,58.7,1,0
181.4,71.3,1,1
168.5,88.8,-1,1
168.4,86.0,-1,1
174.4,102.3,-1,1
161.2,38.8,1,0
171.3,71.2,1,0
166.2,78.6,-1,0
156.8,75.8,-1,0
173.4,89.2,-1,1
167.4,59.9,1,0
168.4,79.7,-1,1
157.9,70.9,-1,0
185.9,87.8,-1,1
178.8,63.7,1,1
179.6,62.6,1,1
166.9,104.2,-1,1
152.7,75.6,-1,0
189.5,83.1,1,1
169.4,66.6,1,0
162.5,101.2,1,1
174.2,76.7,-1,1
181.7,75.2,1,1
169.8,58.3,1,0
182.8,83.9,1,1
180.8,57.2,1,1
159.2,71.3,-1,0
163.3,86.8,-1,0
179.6,105.2,-1,1
145.0,46.9,1,0
168.5,41.2,1,0
155.7,65.5,-1,0
165.2,89.9,-1,1
167.0,48.8,1,0
166.4,58.9,1,0
164.5,73.4,-1,0
159.0,50.5,1,0
192.9,54.0,1,1
188.7,67.8,1,1
158.4,57.9,1,0
185.8,50.1,1,1
166.0,86.6,-1,1
171.3,105.1,-1,1
169.4,76.5,1,0
163.4,78.4,-1,0
179.8,52.2,1,0
171.3,70.8,1,0
165.2,62.9,1,0
157.0,64.0,1,0
161.1,37.6,1,0
153.6,54.7,1,0
170.1,78.9,-1,1
158.0,62.3,1,0
167.3,87.4,-1,1
183.7,72.2,1,1
182.0,48.0,1,0
169.7,95.3,-1,1
169.1,80.3,-1,1
188.8,128.0,-1,1
175.2,78.1,1,1
166.7,76.4,-1,0
155.7,94.5,-1,0
173.9,48.4,1,0
178.3,88.0,-1,1
163.7,86.6,-1,0
172.9,78.6,-1,1
166.4,70.3,1,0
168.2,45.5,1,0
145.1,68.0,-1,0
167.8,92.7,-1,1
179.7,105.6,-1,1
163.7,70.7,1,0
170.5,67.1,1,0
162.4,69.8,-1,0
173.6,106.1,-1,1
167.8,70.2,1,0
160.6,91.3,-1,0
183.3,81.1,1,1
179.3,63.8,1,1
164.0,43.0,1,0
175.0,91.7,-1,1
175.4,86.5,-1,1
176.4,61.0,1,0
153.1,75.8,1,0
180.1,54.2,-1,0
164.3,83.0,-1,0
166.4,81.8,-1,0
196.4,115.5,-1,1
173.0,47.9,1,0
166.1,90.8,-1,1
147.9,52.8,-1,0
183.9,77.6,1,1
156.5,69.7,-1,0
160.0,74.9,-1,0
166.7,48.6,1,0
184.2,63.6,-1,1
177.7,106.4,-1,1
168.4,74.7,1,0
173.1,78.2,1,1
164.0,47.3,1,0
171.4,81.2,-1,1
170.7,94.2,-1,1
179.7,130.5,-1,1
179.7,69.0,-1,1
174.9,92.6,-1,1
166.4,95.9,-1,1
177.4,56.1,1,0
169.1,102.3,-1,1
159.2,66.4,1,0
166.0,74.2,1,0
170.8,63.5,1,0
179.1,73.2,1,1
168.2,62.3,1,0
157.9,51.8,1,0
170.6,80.6,-1,1
171.1,97.2,-1,1
171.9,55.3,1,0
179.2,66.9,1,1
180.2,91.0,1,1
164.1,53.3,1,0
163.8,67.0,1,0
159.6,63.4,1,0
177.0,50.1,1,0
184.5,94.7,-1,1
166.8,56.1,1,0
167.6,91.7,-1,1
184.7,76.1,1,1
175.1,63.5,1,0
174.4,80.0,-1,1
158.1,84.9,-1,0
176.8,112.7,-1,1
160.7,77.6,-1,0
158.7,54.0,1,0
166.5,65.7,1,0
164.1,65.8,1,0
167.8,67.8,1,0
155.6,56.8,-1,0
179.6,61.9,1,1
181.3,106.3,-1,1
150.5,68.3,1,0
179.8,81.3,1,1
161.9,89.3,-1,0
178.6,95.8,-1,1
169.3,56.8,1,0
170.3,66.3,1,0
168.1,100.0,-1,1
182.1,75.7,1,1
157.6,51.8,1,0
176.1,90.9,-1,1
181.0,76.4,1,1
177.2,89.0,-1,1
193.2,87.0,1,1
164.7,50.8,1,0
179.6,62.4,1,1
168.9,49.9,1,0
182.3,66.1,1,1
169.9,83.1,-1,1
166.1,89.0,1,1
183.1,76.5,1,1
165.1,49.7,1,0
155.9,73.7,-1,0
164.8,91.0,-1,1
176.2,91.1,-1,1
183.9,60.2,1,1
171.1,82.2,-1,1
183.2,95.0,-1,1
156.4,78.1,-1,0
165.6,66.9,1,0
167.1,57.2,1,0
168.9,64.4,1,0
170.8,89.2,-1,1
176.9,85.4,-1,1
165.6,47.0,1,0
171.4,107.9,-1,1
169.5,91.8,-1,1
160.7,94.2,-1,1
168.9,95.0,-1,1
168.6,55.2,1,0
168.3,80.7,-1,1
170.3,83.0,-1,1
170.8,49.4,1,0
165.7,49.3,1,0
182.7,103.4,-1,1
158.3,78.8,-1,0
162.8,103.9,1,1
197.8,91.7,1,1
159.6,44.6,1,0
156.5,59.0,-1,0
177.3,94.5,-1,1
149.2,54.1,-1,0
167.6,72.0,1,0
191.5,83.0,1,1
154.6,73.2,-1,0
150.2,69.8,-1,0
155.0,51.9,1,0
179.0,65.3,1,1
181.2,73.7,1,1
164.9,43.5,1,0
176.8,68.6,1,1
183.9,49.0,1,0
187.9,102.7,-1,1
167.5,87.2,-1,1
147.0,53.4,1,0
161.8,72.6,-1,0
165.7,86.3,-1,1
167.4,87.4,-1,1
168.1,104.7,-1,1
181.2,87.2,1,1
182.7,107.6,1,1
168.3,76.7,-1,0
181.0,79.5,1,1
173.6,87.6,1,1
170.6,82.4,-1,1
179.1,63.7,1,1
170.7,62.8,1,0
190.6,92.4,1,1
155.6,35.1,1,0
164.8,67.0,1,0
168.7,54.4,1,0
174.4,70.1,1,1
182.7,67.8,1,1
169.8,85.3,-1,1
155.8,70.8,-1,0
178.4,80.6,1,1
177.5,66.8,1,1
150.6,67.4,-1,0
170.0,87.8,-1,1
154.1,57.8,1,0
163.4,84.4,-1,0
161.0,61.8,1,0
178.1,83.2,1,1
171.2,63.2,1,0
157.1,55.9,1,0
178.8,72.7,1,1
155.7,74.2,-1,0
173.3,81.9,-1,1
161.9,48.9,-1,0
166.3,74.4,1,0
175.0,109.6,1,1
175.2,69.2,1,1
183.4,69.6,1,1
169.2,76.0,1,0
173.1,104.1,-1,1
165.6,65.5,1,0
171.8,110.9,-1,1
174.4,61.3,1,0
169.0,78.9,1,1
152.0,36.9,1,0
173.3,62.7,1,0
173.6,76.0,1,1
163.2,66.9,1,0
157.2,80.1,-1,0
184.8,76.1,1,1
174.9,88.8,-1,1
167.7,47.7,1,0
158.6,78.2,1,0
161.8,89.9,-1,0
183.0,109.6,-1,1
171.4,87.3,-1,1
164.5,66.2,-1,0
175.1,81.7,1,1
161.9,67.9,1,0
185.0,89.8,1,1
183.5,69.2,1,1
165.3,68.9,1,0
163.7,77.7,-1,0
145.0,61.8,-1,0
155.2,69.5,-1,0
156.6,74.3,-1,0
171.4,64.7,1,0
166.7,93.2,-1,1
156.5,57.7,1,0
167.2,44.7,1,0
175.1,69.4,1,1
175.3,87.4,-1,1
151.0,58.1,1,0
168.7,49.8,1,0
156.2,64.1,1,0
179.0,87.4,1,1
177.8,60.6,1,0
161.0,73.6,-1,0
162.3,67.7,1,0
165.4,39.7,1,0
147.5,60.2,-1,0
173.4,78.3,1,1
167.3,99.6,-1,1
179.7,64.0,-1,1
159.0,55.9,-1,0
163.8,88.3,-1,1
154.9,43.2,1,0
160.0,76.0,1,0
158.2,78.4,-1,0
180.0,87.1,1,1
163.0,63.8,1,0
171.2,61.9,1,0
166.2,61.2,-1,0
157.3,70.2,-1,0
168.3,45.3,1,0
176.0,71.7,1,1
157.9,51.9,1,0
178.1,55.7,1,0
161.5,72.0,-1,0
165.2,48.2,1,0
175.3,99.0,-1,1
163.4,85.4,-1,0
170.4,91.9,-1,1
166.9,60.8,1,0
171.3,77.0,1,1
146.2,67.2,-1,0
151.7,59.2,1,0
176.2,71.7,1,1
180.4,88.6,-1,1
160.9,61.5,1,0
167.6,52.2,-1,0
172.9,52.3,1,0
176.9,65.6,1,1
149.7,35.9,1,0
161.1,51.4,1,0
166.7,93.1,-1,1
177.0,54.8,1,0
195.0,99.6,1,1
167.7,86.7,-1,1
155.9,42.5,1,0
174.0,108.3,-1,1
183.2,82.4,1,1
171.1,92.6,-1,1
160.9,69.0,1,0
179.6,66.9,1,1
176.6,54.6,1,0
159.7,50.6,1,0
173.8,87.9,-1,1
180.0,110.9,-1,1
181.8,54.8,1,1
169.3,66.4,1,0
166.4,61.8,1,0
182.3,91.4,-1,1
157.9,63.7,-1,0
174.4,69.2,1,1
156.3,70.4,-1,0
180.7,68.0,1,1
167.4,70.3,1,0
182.7,103.9,-1,1
174.9,67.7,1,1
157.8,53.1,1,0
184.2,78.6,1,1
185.5,100.5,-1,1
178.8,86.7,-1,1
162.4,61.7,1,0
166.9,75.4,-1,0
171.5,51.4,1,0
163.0,83.7,-1,0
186.9,100.9,-1,1
171.4,64.6,1,0
145.0,46.8,1,0
173.4,74.1,1,1
166.5,54.2,1,0
169.3,58.6,1,0
166.3,74.3,1,0
178.1,99.4,-1,1
181.2,88.3,1,1
172.8,126.4,-1,1
166.6,94.4,-1,1
169.6,84.6,-1,1
170.2,84.6,1,1
162.0,67.0,1,0
175.8,91.2,-1,1
174.6,75.3,1,1
185.4,102.5,-1,1
182.6,77.7,1,1
163.1,61.2,1,0
178.2,101.8,-1,1
160.5,61.1,1,0
177.0,60.5,1,0
164.8,55.7,-1,0
159.8,75.3,-1,0
172.8,127.0,-1,1
145.0,44.5,1,0
152.5,67.1,-1,0
168.2,77.6,-1,0
170.8,92.7,-1,1
166.3,79.7,-1,0
154.2,80.0,-1,0
161.8,70.1,1,0
173.9,60.5,1,0
175.8,64.7,1,0
169.8,80.1,-1,1
181.6,96.6,-1,1
174.0,64.1,1,0
162.5,98.0,-1,1
167.2,85.7,-1,1
156.0,42.6,1,0
168.9,73.5,1,0
181.1,61.7,1,1
176.9,109.3,-1,1
184.0,49.1,1,0
167.0,72.5,1,0
183.5,91.7,-1,1
168.1,80.2,-1,1
184.7,86.8,1,1
169.8,112.2,-1,1
177.1,95.7,-1,1
184.8,54.6,1,1
168.1,98.7,-1,1
172.2,77.7,1,1
182.9,106.8,-1,1
168.7,61.4,1,0
156.8,42.1,1,0
191.4,64.1,1,1
165.3,85.7,-1,1
171.6,87.7,-1,1
181.6,70.7,1,1
163.9,47.0,1,0
159.9,80.8,1,0
172.5,52.1,1,0
152.1,91.4,-1,0
167.1,49.8,1,0
172.5,70.1,1,0
167.3,78.0,-1,0
154.6,65.0,-1,0
185.9,88.0,1,1
171.0,75.4,1,1
184.3,81.2,1,1
167.4,66.3,1,0
161.2,58.7,1,0
172.7,81.1,-1,1
167.8,40.8,-1,0
158.2,71.1,-1,0
184.7,83.3,1,1
163.8,80.6,1,0
151.6,56.7,1,0
183.3,96.1,-1,1
165.0,81.1,-1,0
163.9,69.0,1,0
152.3,62.9,-1,0
187.4,64.8,1,1
157.1,81.6,-1,0
170.6,67.6,1,0
179.1,76.8,1,1
174.2,56.7,1,0
169.4,58.5,1,0
153.0,78.1,-1,0
161.9,67.7,1,0
171.9,64.2,1,0
162.1,64.9,1,0
172.0,69.6,-1,0
176.8,91.7,-1,1
179.6,84.4,-1,1
157.7,61.7,1,0
192.0,71.7,1,1
177.7,68.6,1,1
170.0,74.9,1,0
180.9,81.2,1,1
193.7,84.4,1,1
155.6,56.8,1,0
167.7,77.7,-1,0
146.2,56.1,1,0
171.9,91.4,1,1
173.7,78.9,1,1
169.6,46.0,1,0
163.5,108.6,-1,1
149.5,59.1,1,0
173.7,72.6,1,1
184.6,89.1,1,1
164.1,60.9,1,0
174.4,56.5,1,0
154.3,71.9,-1,0
174.6,78.0,1,1
166.1,71.6,1,0
162.4,46.1,-1,0
162.4,62.3,1,0
166.1,55.3,1,0
173.8,70.6,1,1
156.9,61.3,1,0
166.0,62.9,1,0
169.6,63.7,1,0
159.0,64.7,1,0
188.0,82.9,1,1
161.5,44.8,1,0
163.3,42.7,-1,0
160.2,73.2,-1,0
188.0,82.7,1,1
175.5,49.3,1,0
160.6,83.8,-1,0
181.1,88.6,-1,1
172.0,57.3,1,0
172.6,66.3,1,0
166.6,86.8,-1,1
162.5,59.3,1,0
173.4,67.6,1,0
164.5,83.9,-1,0
188.2,79.6,1,1
157.3,80.1,-1,0
185.4,77.4,1,1
168.9,65.8,1,0
173.0,75.1,1,1
178.3,93.1,-1,1
163.7,75.0,-1,0
178.6,81.8,-1,1
145.0,42.4,1,0
162.8,55.1,1,0
160.8,79.6,-1,0
157.5,81.6,-1,0
167.9,88.0,-1,1
173.9,85.4,-1,1
177.0,82.0,1,1
172.4,77.5,1,1
163.3,68.8,1,0
173.7,85.6,-1,1
171.2,72.6,1,0
179.4,96.0,-1,1
177.8,101.1,-1,1
170.3,50.6,1,0
161.0,85.8,-1,0
163.5,61.9,1,0
164.5,91.3,1,1
166.8,95.0,-1,1
172.7,56.1,1,0
177.2,73.8,-1,1
169.5,41.7,1,0
170.2,70.0,1,0
171.4,79.7,-1,1
164.8,81.7,-1,0
160.7,65.7,1,0
152.4,64.3,-1,0
163.0,59.2,1,0
174.7,76.0,1,1
163.0,61.0,1,0
167.6,79.2,-1,0
174.7,106.3,-1,1
175.2,80.3,1,1
159.2,42.5,1,0
180.0,89.6,-1,1
181.3,96.1,-1,1
158.7,49.1,1,0
161.8,81.0,-1,0
181.9,70.9,1,1
168.5,53.8,1,0
147.8,38.2,1,0
156.0,64.8,1,0
167.5,104.9,-1,1
158.4,68.2,-1,0
165.9,56.7,1,0
170.3,81.5,-1,1
184.6,106.7,-1,1
167.1,93.4,-1,1
180.7,57.5,1,1
184.3,111.5,-1,1
184.3,94.4,-1,1
172.8,101.6,-1,1
150.4,62.0,-1,0
174.6,86.8,-1,1
180.5,58.0,1,1
169.2,92.8,-1,1
187.4,65.1,1,1
178.6,89.7,-1,1
175.7,69.2,1,1
180.9,80.1,1,1
173.3,94.7,-1,1
145.1,45.0,1,0
165.0,90.2,-1,1
182.0,74.7,1,1
161.9,67.6,-1,0
167.8,102.4,1,1
159.6,69.3,-1,0
187.8,81.3,1,1
186.8,90.2,1,1
161.2,59.8,1,0
171.5,55.8,1,0
163.2,95.5,-1,1
176.1,70.0,1,1
175.1,49.1,1,0
178.1,76.4,1,1
173.3,81.5,-1,1
199.4,100.4,1,1
159.7,59.2,1,0
152.9,59.6,1,0
166.1,71.9,1,0
154.3,71.2,-1,0
155.1,57.3,1,0
160.0,103.8,1,1
160.8,80.8,-1,0
160.5,64.3,1,0
175.2,47.8,1,0
164.9,74.0,-1,0
168.2,80.3,-1,1
178.9,95.8,-1,1
162.3,38.2,1,0
167.4,76.2,-1,0
173.7,71.2,1,1
150.6,77.1,-1,0
146.2,58.2,-1,0
173.5,43.6,1,0
174.9,87.8,-1,1
